"doi";"PMID";"section";"ITC num";"Ind studies num";"questions";"answer"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"study_information";"";"2";"Patient-level data used";"No"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"study_information";"";"2";"Clinical Trial";"Yes"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"study_information";"";"2";"Data source name (only if observational study or clinical trial without NCT)";"yang et al. (2010)"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"international"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"3"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Treatment name 1";"bevacizumab + cisplatin"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Study 'number(s)' for treatment 1";"1"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Treatment name 2";"pemetrexed + cisplatin"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Study 'number(s)' for treatment 2";"2"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Type of population-adjusted indirect comparisons performed";"Other kind of ""Matching-Adjusted Indirect Comparison"""
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Anchored comparison?";"Yes"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Form of the indirect comparison";"Simple (ie treatments effects extracted from two studies)"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Definition of a single primary outcome for the indirect comparison";"Yes"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)";"progression-free survival"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Primary outcome: variable type";"Time-to-event"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Justification for selecting variables to be included in the adjustment model (in the main text)";"Nothing mentioned, not reported"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Inclusion of prognostic factors in the adjustment/matching model";"Yes"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Inclusion of treatment-effect modifiers in the adjustment/matching model";"No discussion (in the main text) of the status of treatment-effect modifiers of the variables"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)";"No"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"methodology";"1";"";"Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)";"No"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"results";"1";"";"Sample size of the population of interest in the non IPD treatment arm";"67"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"results";"1";"";"Initial sample size of the population of interest in the IPD treatment arm";"72"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"results";"1";"";"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";"46"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"results";"1";"";"Reporting of a weights' distribution evaluation (MAIC)";"Not mentioned"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"results";"1";"";"Reporting of the list of the covariates adjusted for/matched on";"Yes"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"results";"1";"";"Number of covariates adjusted for/matched on";"2"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"results";"1";"";"Covariates adjusted for/matched on in the indirect comparison";"Sex, Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...)"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"results";"1";"";"Primary outcome: treatment effect contrast";"Median difference"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"results";"1";"";"Direction of the treatment effect contrast: IPD treatment is:";"Numerator if ratio, or left side if difference"
"10.1111/j.1743-7563.2011.01400.x";"21585706";"results";"1";"";"Primary outcome: adjusted treatment effect";"1"
"10.1111/jdv.15369";"30472749";"general_information";"";"";"Medical Condition of Interest Name";"plaque psoriasis"
"10.1111/jdv.15369";"30472749";"general_information";"";"";"Countries of first author affiliations";"uk"
"10.1111/jdv.15369";"30472749";"general_information";"";"";"Countries of last author affiliations";"usa"
"10.1111/jdv.15369";"30472749";"general_information";"";"";"Positions of study investigators (for any authors of the article, any that applies)";"Academic, Pharmaceutical Industry, Private Data Analysis Company"
"10.1111/jdv.15369";"30472749";"general_information";"";"";"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company";"Yes"
"10.1111/jdv.15369";"30472749";"general_information";"";"";"Mentioned sources of funding";"Pharmaceutical Industry"
"10.1111/jdv.15369";"30472749";"general_information";"";"";"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article";"Yes"
"10.1111/jdv.15369";"30472749";"general_information";"";"";"Mention of a systematic review to find the studies to compare treatments of interest";"Yes"
"10.1111/jdv.15369";"30472749";"study_information";"";"1";"Patient-level data used";"Yes"
"10.1111/jdv.15369";"30472749";"study_information";"";"1";"Clinical Trial";"Yes"
"10.1111/jdv.15369";"30472749";"study_information";"";"1";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT02132936"
"10.1111/jdv.15369";"30472749";"study_information";"";"1";"Country where the clinical trial/observational study was conducted (international if more than one)";"france"
"10.1111/jdv.15369";"30472749";"study_information";"";"1";"Phase of the clinical trial (clinical trial only)";"3"
"10.1111/jdv.15369";"30472749";"study_information";"";"1";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1111/jdv.15369";"30472749";"study_information";"";"2";"Patient-level data used";"Yes"
"10.1111/jdv.15369";"30472749";"study_information";"";"2";"Clinical Trial";"Yes"
"10.1111/jdv.15369";"30472749";"study_information";"";"2";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT01866163"
"10.1111/jdv.15369";"30472749";"study_information";"";"2";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1111/jdv.15369";"30472749";"study_information";"";"2";"Phase of the clinical trial (clinical trial only)";"3"
"10.1111/jdv.15369";"30472749";"study_information";"";"2";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1111/jdv.15369";"30472749";"study_information";"";"3";"Patient-level data used";"Yes"
"10.1111/jdv.15369";"30472749";"study_information";"";"3";"Clinical Trial";"Yes"
"10.1111/jdv.15369";"30472749";"study_information";"";"3";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT01536886"
"10.1111/jdv.15369";"30472749";"study_information";"";"3";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1111/jdv.15369";"30472749";"study_information";"";"3";"Phase of the clinical trial (clinical trial only)";"2"
"10.1111/jdv.15369";"30472749";"study_information";"";"3";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1111/jdv.15369";"30472749";"study_information";"";"4";"Patient-level data used";"Yes"
"10.1111/jdv.15369";"30472749";"study_information";"";"4";"Clinical Trial";"Yes"
"10.1111/jdv.15369";"30472749";"study_information";"";"4";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT01536938"
"10.1111/jdv.15369";"30472749";"study_information";"";"4";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1111/jdv.15369";"30472749";"study_information";"";"4";"Phase of the clinical trial (clinical trial only)";"2"
"10.1111/jdv.15369";"30472749";"study_information";"";"4";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1111/jdv.15369";"30472749";"study_information";"";"5";"Patient-level data used";"No"
"10.1111/jdv.15369";"30472749";"study_information";"";"5";"Clinical Trial";"Yes"
"10.1111/jdv.15369";"30472749";"study_information";"";"5";"NCT (only for clinical trial registered on clinicaltrials.gov)";"NCT02425826"
"10.1111/jdv.15369";"30472749";"study_information";"";"5";"Country where the clinical trial/observational study was conducted (international if more than one)";"usa"
"10.1111/jdv.15369";"30472749";"study_information";"";"5";"Phase of the clinical trial (clinical trial only)";"4"
"10.1111/jdv.15369";"30472749";"study_information";"";"5";"Number of treatment arms (clinical trial only)";"2 or more"
"10.1111/jdv.15369";"30472749";"study_information";"";"6";"Patient-level data used";"No"
"10.1111/jdv.15369";"30472749";"study_information";"";"6";"Clinical Trial";"No"
"10.1111/jdv.15369";"30472749";"study_information";"";"6";"Data source name (only if observational study or clinical trial without NCT)";"zurita et al., (2017)"
"10.1111/jdv.15369";"30472749";"study_information";"";"6";"Country where the clinical trial/observational study was conducted (international if more than one)";"spain"
"10.1111/jdv.15369";"30472749";"study_information";"";"7";"Patient-level data used";"No"
"10.1111/jdv.15369";"30472749";"study_information";"";"7";"Clinical Trial";"No"
"10.1111/jdv.15369";"30472749";"study_information";"";"7";"Data source name (only if observational study or clinical trial without NCT)";"chiricozzi et al. (2016)"
"10.1111/jdv.15369";"30472749";"study_information";"";"7";"Country where the clinical trial/observational study was conducted (international if more than one)";"italy"
"10.1111/jdv.15369";"30472749";"study_information";"";"8";"Patient-level data used";"No"
"10.1111/jdv.15369";"30472749";"study_information";"";"8";"Clinical Trial";"No"
"10.1111/jdv.15369";"30472749";"study_information";"";"8";"Data source name (only if observational study or clinical trial without NCT)";"inzinger et al. (2013)"
"10.1111/jdv.15369";"30472749";"study_information";"";"8";"Country where the clinical trial/observational study was conducted (international if more than one)";"austria"
"10.1111/jdv.15369";"30472749";"methodology";"1";"";"Treatment name 1";"calcipotriol + betamethasone dipropionate aerosol foam"
"10.1111/jdv.15369";"30472749";"methodology";"1";"";"Study 'number(s)' for treatment 1";"1;2;3;4"
"10.1111/jdv.15369";"30472749";"methodology";"1";"";"Treatment name 2";"apremilast"
"10.1111/jdv.15369";"30472749";"methodology";"1";"";"Study 'number(s)' for treatment 2";"5"
