doi	section	n_itc	study_number	questions	answer
10.1080/10428194.2021.1913144	methodology	1	NA	Study 'number(s)' for treatment 2	2
10.1080/10428194.2021.1913144	methodology	1	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.1080/10428194.2021.1913144	methodology	1	NA	Anchored comparison?	No
10.1080/10428194.2021.1913144	methodology	1	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.1080/10428194.2021.1913144	methodology	1	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1080/10428194.2021.1913144	methodology	1	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	progression-free survival
10.1080/10428194.2021.1913144	methodology	1	NA	Primary outcome: variable type	Time-to-event
10.1080/10428194.2021.1913144	methodology	1	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)
10.1080/10428194.2021.1913144	methodology	1	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.1080/10428194.2021.1913144	methodology	1	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1080/10428194.2021.1913144	methodology	1	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.1080/10428194.2021.1913144	methodology	1	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.1080/10428194.2021.1913144	methodology	2	NA	Treatment name 1	acalabrutinib
10.1080/10428194.2021.1913144	methodology	2	NA	Study 'number(s)' for treatment 1	1
10.1080/10428194.2021.1913144	methodology	2	NA	Treatment name 2	ibrutinib
10.1080/10428194.2021.1913144	methodology	2	NA	Study 'number(s)' for treatment 2	2
10.1080/10428194.2021.1913144	methodology	2	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.1080/10428194.2021.1913144	methodology	2	NA	Anchored comparison?	No
10.1080/10428194.2021.1913144	methodology	2	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.1080/10428194.2021.1913144	methodology	2	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1080/10428194.2021.1913144	methodology	2	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	progression-free survival
10.1080/10428194.2021.1913144	methodology	2	NA	Primary outcome: variable type	Time-to-event
10.1080/10428194.2021.1913144	methodology	2	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)
10.1080/10428194.2021.1913144	methodology	2	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.1080/10428194.2021.1913144	methodology	2	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1080/10428194.2021.1913144	methodology	2	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.1080/10428194.2021.1913144	methodology	2	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.1080/10428194.2021.1913144	methodology	3	NA	Treatment name 1	acalabrutinib + obinutuzumab
10.1080/10428194.2021.1913144	methodology	3	NA	Study 'number(s)' for treatment 1	1
10.1080/10428194.2021.1913144	methodology	3	NA	Treatment name 2	ibrutinib + obinutuzumab
10.1080/10428194.2021.1913144	methodology	3	NA	Study 'number(s)' for treatment 2	3
10.1080/10428194.2021.1913144	methodology	3	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.1080/10428194.2021.1913144	methodology	3	NA	Anchored comparison?	No
10.1080/10428194.2021.1913144	methodology	3	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.1080/10428194.2021.1913144	methodology	3	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1080/10428194.2021.1913144	methodology	3	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	progression-free survival
10.1080/10428194.2021.1913144	methodology	3	NA	Primary outcome: variable type	Time-to-event
10.1080/10428194.2021.1913144	methodology	3	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)
10.1080/10428194.2021.1913144	methodology	3	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.1080/10428194.2021.1913144	methodology	3	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1080/10428194.2021.1913144	methodology	3	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.1080/10428194.2021.1913144	methodology	3	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.1080/10428194.2021.1913144	methodology	4	NA	Treatment name 1	acalabrutinib
10.1080/10428194.2021.1913144	methodology	4	NA	Study 'number(s)' for treatment 1	1
10.1080/10428194.2021.1913144	methodology	4	NA	Treatment name 2	ibrutinib + obinutuzumab
10.1080/10428194.2021.1913144	methodology	4	NA	Study 'number(s)' for treatment 2	3
10.1080/10428194.2021.1913144	methodology	4	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.1080/10428194.2021.1913144	methodology	4	NA	Anchored comparison?	No
10.1080/10428194.2021.1913144	methodology	4	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.1080/10428194.2021.1913144	methodology	4	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1080/10428194.2021.1913144	methodology	4	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	progression-free survival
10.1080/10428194.2021.1913144	methodology	4	NA	Primary outcome: variable type	Time-to-event
10.1080/10428194.2021.1913144	methodology	4	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)
10.1080/10428194.2021.1913144	methodology	4	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.1080/10428194.2021.1913144	methodology	4	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1080/10428194.2021.1913144	methodology	4	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.1080/10428194.2021.1913144	methodology	4	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.1080/10428194.2021.1913144	methodology	5	NA	Treatment name 1	acalabrutinib + obinutuzumab
10.1080/10428194.2021.1913144	methodology	5	NA	Study 'number(s)' for treatment 1	1
10.1080/10428194.2021.1913144	methodology	5	NA	Treatment name 2	venetoclax + obinutuzumab
10.1080/10428194.2021.1913144	methodology	5	NA	Study 'number(s)' for treatment 2	4
10.1080/10428194.2021.1913144	methodology	5	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.1080/10428194.2021.1913144	methodology	5	NA	Anchored comparison?	No
10.1080/10428194.2021.1913144	methodology	5	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
10.1080/10428194.2021.1913144	methodology	5	NA	Definition of a single primary outcome for the indirect comparison	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1080/10428194.2021.1913144	methodology	5	NA	Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined)	progression-free survival
10.1080/10428194.2021.1913144	methodology	5	NA	Primary outcome: variable type	Time-to-event
10.1080/10428194.2021.1913144	methodology	5	NA	Justification for selecting variables to be included in the adjustment model (in the main text)	Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)
10.1080/10428194.2021.1913144	methodology	5	NA	Inclusion of prognostic factors in the adjustment/matching model	No discussion (in the main text) of the status of prognostic factors of the variables
10.1080/10428194.2021.1913144	methodology	5	NA	Inclusion of treatment-effect modifiers in the adjustment/matching model	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1080/10428194.2021.1913144	methodology	5	NA	Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)	No
10.1080/10428194.2021.1913144	methodology	5	NA	Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale)	No
10.1080/10428194.2021.1913144	methodology	6	NA	Treatment name 1	acalabrutinib
10.1080/10428194.2021.1913144	methodology	6	NA	Study 'number(s)' for treatment 1	1
10.1080/10428194.2021.1913144	methodology	6	NA	Treatment name 2	venetoclax + obinutuzumab
10.1080/10428194.2021.1913144	methodology	6	NA	Study 'number(s)' for treatment 2	4
10.1080/10428194.2021.1913144	methodology	6	NA	Type of population-adjusted indirect comparisons performed	MAIC
10.1080/10428194.2021.1913144	methodology	6	NA	Anchored comparison?	No
10.1080/10428194.2021.1913144	methodology	6	NA	Form of the indirect comparison	Simple (ie treatments effects extracted from two studies)
