doi	section	n_itc	study_number	questions	answer	ttt_parsed	others	car_t_cells	atc_code	concept_class_id	concept_name	concept_code_ancestor_ATC 1st	concept_code_ancestor_ATC 2nd	concept_code_ancestor_ATC 3rd	concept_code_ancestor_ATC 4th	concept_name_ancestor_ATC 1st	concept_name_ancestor_ATC 2nd	concept_name_ancestor_ATC 3rd	concept_name_ancestor_ATC 4th
10.1210/clinem/dgab905	methodology	1	NA	treatment_name_nonipd	dulaglutide 3.0 mg	dulaglutide 3.0 mg	NA	FALSE	A10BJ05	ATC 5th	dulaglutide; parenteral	A	A10	A10B	A10BJ	ALIMENTARY TRACT AND METABOLISM	DRUGS USED IN DIABETES	BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS	Glucagon-like peptide-1 (GLP-1) analogues
10.1210/clinem/dgab905	methodology	2	NA	treatment_name_ipd	semaglutide 2.0 mg	semaglutide 2.0 mg	NA	FALSE	A10BJ06	ATC 5th	semaglutide; parenteral	A	A10	A10B	A10BJ	ALIMENTARY TRACT AND METABOLISM	DRUGS USED IN DIABETES	BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS	Glucagon-like peptide-1 (GLP-1) analogues
10.1210/clinem/dgab905	methodology	2	NA	treatment_name_nonipd	dulaglutide 4.5 mg	dulaglutide 4.5 mg	NA	FALSE	A10BJ05	ATC 5th	dulaglutide; parenteral	A	A10	A10B	A10BJ	ALIMENTARY TRACT AND METABOLISM	DRUGS USED IN DIABETES	BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS	Glucagon-like peptide-1 (GLP-1) analogues
10.1634/theoncologist.2017-0103	methodology	1	NA	treatment_name_ipd	daratumumab	daratumumab	NA	FALSE	L01XC24	ATC 5th	daratumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1634/theoncologist.2017-0103	methodology	1	NA	treatment_name_nonipd	pomalidomide + low-dose dexamethasone	pomalidomide	NA	FALSE	L04AX06	ATC 5th	pomalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.1634/theoncologist.2017-0103	methodology	1	NA	treatment_name_nonipd	pomalidomide + low-dose dexamethasone	low-dose dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.1634/theoncologist.2017-0103	methodology	2	NA	treatment_name_ipd	daratumumab	daratumumab	NA	FALSE	L01XC24	ATC 5th	daratumumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.1634/theoncologist.2017-0103	methodology	2	NA	treatment_name_nonipd	pomalidomide + low-dose dexamethasone	pomalidomide	NA	FALSE	L04AX06	ATC 5th	pomalidomide; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.1634/theoncologist.2017-0103	methodology	2	NA	treatment_name_nonipd	pomalidomide + low-dose dexamethasone	low-dose dexamethasone	NA	FALSE	H02AB02	ATC 5th	dexamethasone; systemic	H	H02	H02A	H02AB	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
10.2147/ceor.s203482	methodology	1	NA	treatment_name_ipd	glasdegib + low-dose cytarabine	glasdegib	NA	FALSE	L01XJ03	ATC 5th	glasdegib; oral	L	L01	L01X	L01XJ	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Hedgehog pathway inhibitors
10.2147/ceor.s203482	methodology	1	NA	treatment_name_ipd	glasdegib + low-dose cytarabine	low-dose cytarabine	NA	FALSE	L01BC01	ATC 5th	cytarabine; systemic	L	L01	L01B	L01BC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ANTIMETABOLITES	Pyrimidine analogues
10.2147/ceor.s203482	methodology	1	NA	treatment_name_nonipd	azacitidine	azacitidine	NA	FALSE	L01BC07	ATC 5th	azacitidine; systemic	L	L01	L01B	L01BC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ANTIMETABOLITES	Pyrimidine analogues
10.2147/ceor.s203482	methodology	2	NA	treatment_name_ipd	glasdegib + low-dose cytarabine	glasdegib	NA	FALSE	L01XJ03	ATC 5th	glasdegib; oral	L	L01	L01X	L01XJ	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Hedgehog pathway inhibitors
10.2147/ceor.s203482	methodology	2	NA	treatment_name_ipd	glasdegib + low-dose cytarabine	low-dose cytarabine	NA	FALSE	L01BC01	ATC 5th	cytarabine; systemic	L	L01	L01B	L01BC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ANTIMETABOLITES	Pyrimidine analogues
10.2147/ceor.s203482	methodology	2	NA	treatment_name_nonipd	decitabine	decitabine	NA	FALSE	L01BC08	ATC 5th	decitabine; systemic	L	L01	L01B	L01BC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ANTIMETABOLITES	Pyrimidine analogues
10.2147/cmar.s163478	methodology	1	NA	treatment_name_ipd	ribociclib	ribociclib	NA	FALSE	L01EF02	ATC 5th	ribociclib; oral	L	L01	L01E	L01EF	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Cyclin-dependent kinase (CDK) inhibitors
10.2147/cmar.s163478	methodology	1	NA	treatment_name_nonipd	palbociclib	palbociclib	NA	FALSE	L01EF01	ATC 5th	palbociclib; oral	L	L01	L01E	L01EF	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Cyclin-dependent kinase (CDK) inhibitors
10.2147/cmar.s325043	methodology	1	NA	treatment_name_ipd	ribociclib + fulvestrant	ribociclib	NA	FALSE	L01EF02	ATC 5th	ribociclib; oral	L	L01	L01E	L01EF	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Cyclin-dependent kinase (CDK) inhibitors
10.2147/cmar.s325043	methodology	1	NA	treatment_name_ipd	ribociclib + fulvestrant	fulvestrant	NA	FALSE	L02BA03	ATC 5th	fulvestrant; parenteral	L	L02	L02B	L02BA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ENDOCRINE THERAPY	HORMONE ANTAGONISTS AND RELATED AGENTS	Anti-estrogens
10.2147/cmar.s325043	methodology	1	NA	treatment_name_nonipd	palbociclib + letrozole	palbociclib	NA	FALSE	L01EF01	ATC 5th	palbociclib; oral	L	L01	L01E	L01EF	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Cyclin-dependent kinase (CDK) inhibitors
10.2147/cmar.s325043	methodology	1	NA	treatment_name_nonipd	palbociclib + letrozole	letrozole	NA	FALSE	L02BG04	ATC 5th	letrozole; oral	L	L02	L02B	L02BG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ENDOCRINE THERAPY	HORMONE ANTAGONISTS AND RELATED AGENTS	Aromatase inhibitors
10.2147/cmar.s325043	methodology	2	NA	treatment_name_ipd	placebo + fulvestrant	placebo	placebo	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.2147/cmar.s325043	methodology	2	NA	treatment_name_ipd	placebo + fulvestrant	fulvestrant	NA	FALSE	L02BA03	ATC 5th	fulvestrant; parenteral	L	L02	L02B	L02BA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ENDOCRINE THERAPY	HORMONE ANTAGONISTS AND RELATED AGENTS	Anti-estrogens
10.2147/cmar.s325043	methodology	2	NA	treatment_name_nonipd	letrozole	letrozole	NA	FALSE	L02BG04	ATC 5th	letrozole; oral	L	L02	L02B	L02BG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ENDOCRINE THERAPY	HORMONE ANTAGONISTS AND RELATED AGENTS	Aromatase inhibitors
10.2147/jbm.s104074	methodology	1	NA	treatment_name_ipd	bay 81-8973 (recombinant factor viii)	bay 81-8973 (recombinant factor viii)	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s104074	methodology	1	NA	treatment_name_nonipd	rahf-pfm	rahf-pfm	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s104074	methodology	2	NA	treatment_name_ipd	bay 81-8973 (recombinant factor viii)	bay 81-8973 (recombinant factor viii)	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s104074	methodology	2	NA	treatment_name_nonipd	rahf-pfm	rahf-pfm	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s104074	methodology	3	NA	treatment_name_ipd	bay 81-8973 (recombinant factor viii)	bay 81-8973 (recombinant factor viii)	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s104074	methodology	3	NA	treatment_name_nonipd	turoctocog alfa	turoctocog alfa	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s206806	methodology	1	NA	treatment_name_ipd	bay 94-9027	bay 94-9027	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s206806	methodology	1	NA	treatment_name_nonipd	rfviiifc	rfviiifc	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s206806	methodology	2	NA	treatment_name_ipd	bay 94-9027	bay 94-9027	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s206806	methodology	2	NA	treatment_name_nonipd	bax 855	bax 855	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s206806	methodology	3	NA	treatment_name_ipd	bay 94-9027	bay 94-9027	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s206806	methodology	3	NA	treatment_name_nonipd	rahf-pfm 2004	rahf-pfm 2004	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s206806	methodology	4	NA	treatment_name_ipd	bay 94-9027	bay 94-9027	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s206806	methodology	4	NA	treatment_name_nonipd	rahf-pfm 2012	rahf-pfm 2012	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s288283	methodology	1	NA	treatment_name_ipd	rfviiifc	rfviiifc	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s288283	methodology	1	NA	treatment_name_nonipd	emicizumab every week	emicizumab every week	NA	FALSE	B02BX06	ATC 5th	emicizumab; parenteral	B	B02	B02B	B02BX	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Other systemic hemostatics
10.2147/jbm.s288283	methodology	2	NA	treatment_name_ipd	rfviiifc	rfviiifc	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s288283	methodology	2	NA	treatment_name_nonipd	emicizumab every 2 weeks	emicizumab every 2 weeks	NA	FALSE	B02BX06	ATC 5th	emicizumab; parenteral	B	B02	B02B	B02BX	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Other systemic hemostatics
10.2147/jbm.s288283	methodology	3	NA	treatment_name_ipd	rfviiifc	rfviiifc	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s288283	methodology	3	NA	treatment_name_nonipd	emicizumab every 4 weeks	emicizumab every 4 weeks	NA	FALSE	B02BX06	ATC 5th	emicizumab; parenteral	B	B02	B02B	B02BX	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Other systemic hemostatics
10.2147/jbm.s312885	methodology	1	NA	treatment_name_ipd	prior prophylaxis rfixfc	prior prophylaxis rfixfc	NA	FALSE	B02BD04	ATC 5th	coagulation factor IX; parenteral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s312885	methodology	1	NA	treatment_name_nonipd	prior prophylaxis rix-fp	prior prophylaxis rix-fp	NA	FALSE	B02BD04	ATC 5th	coagulation factor IX; parenteral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s312885	methodology	2	NA	treatment_name_ipd	prior episodic treatment rfixfc	prior episodic treatment rfixfc	NA	FALSE	B02BD04	ATC 5th	coagulation factor IX; parenteral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s312885	methodology	2	NA	treatment_name_nonipd	prior episodic treatment rix-fp	prior episodic treatment rix-fp	NA	FALSE	B02BD04	ATC 5th	coagulation factor IX; parenteral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s321288	methodology	1	NA	treatment_name_ipd	damoctocog alfa pegol (bay 94-9027)	damoctocog alfa pegol (bay 94-9027)	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/jbm.s321288	methodology	1	NA	treatment_name_nonipd	turoctocog alfa pegol (n8-gp)	turoctocog alfa pegol (n8-gp)	NA	FALSE	B02BD02	ATC 5th	coagulation factor VIII; parenteral, topical, urethral	B	B02	B02B	B02BD	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Blood coagulation factors
10.2147/ptt.s326121	methodology	1	NA	treatment_name_ipd	brodalumab	brodalumab	NA	FALSE	L04AC12	ATC 5th	brodalumab; systemic	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.2147/ptt.s326121	methodology	1	NA	treatment_name_nonipd	guselkumab	guselkumab	NA	FALSE	L04AC16	ATC 5th	guselkumab; systemic	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.2165/11592490-000000000-00000	methodology	1	NA	treatment_name_ipd	vildagliptin 50 mg twice daily	vildagliptin 50 mg twice daily	NA	FALSE	A10BH02	ATC 5th	vildagliptin; oral	A	A10	A10B	A10BH	ALIMENTARY TRACT AND METABOLISM	DRUGS USED IN DIABETES	BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS	Dipeptidyl peptidase 4 (DPP-4) inhibitors
10.2165/11592490-000000000-00000	methodology	1	NA	treatment_name_nonipd	sitagliptin 50 mg once daily	sitagliptin 50 mg once daily	NA	FALSE	A10BH01	ATC 5th	sitagliptin; oral	A	A10	A10B	A10BH	ALIMENTARY TRACT AND METABOLISM	DRUGS USED IN DIABETES	BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS	Dipeptidyl peptidase 4 (DPP-4) inhibitors
10.2165/11592490-000000000-00000	methodology	2	NA	treatment_name_ipd	vildagliptin 50 mg twice daily	vildagliptin 50 mg twice daily	NA	FALSE	A10BH02	ATC 5th	vildagliptin; oral	A	A10	A10B	A10BH	ALIMENTARY TRACT AND METABOLISM	DRUGS USED IN DIABETES	BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS	Dipeptidyl peptidase 4 (DPP-4) inhibitors
10.2165/11592490-000000000-00000	methodology	2	NA	treatment_name_nonipd	sitagliptin 50 mg once daily	sitagliptin 50 mg once daily	NA	FALSE	A10BH01	ATC 5th	sitagliptin; oral	A	A10	A10B	A10BH	ALIMENTARY TRACT AND METABOLISM	DRUGS USED IN DIABETES	BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS	Dipeptidyl peptidase 4 (DPP-4) inhibitors
10.2165/11592490-000000000-00000	methodology	3	NA	treatment_name_ipd	vildagliptin 50 mg twice daily	vildagliptin 50 mg twice daily	NA	FALSE	A10BH02	ATC 5th	vildagliptin; oral	A	A10	A10B	A10BH	ALIMENTARY TRACT AND METABOLISM	DRUGS USED IN DIABETES	BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS	Dipeptidyl peptidase 4 (DPP-4) inhibitors
10.2165/11592490-000000000-00000	methodology	3	NA	treatment_name_nonipd	sitagliptin 100 mg once daily	sitagliptin 100 mg once daily	NA	FALSE	A10BH01	ATC 5th	sitagliptin; oral	A	A10	A10B	A10BH	ALIMENTARY TRACT AND METABOLISM	DRUGS USED IN DIABETES	BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS	Dipeptidyl peptidase 4 (DPP-4) inhibitors
10.2217/cer-2016-0085	methodology	1	NA	treatment_name_ipd	delayed-release dimethyl fumarate	delayed-release dimethyl fumarate	NA	FALSE	L04AX07	ATC 5th	dimethyl fumarate; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.2217/cer-2016-0085	methodology	1	NA	treatment_name_nonipd	glatiramer acetate	glatiramer acetate	NA	FALSE	L03AX13	ATC 5th	glatiramer acetate; parenteral	L	L03	L03A	L03AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSTIMULANTS	IMMUNOSTIMULANTS	Other immunostimulants
10.2217/cer-2016-0085	methodology	2	NA	treatment_name_ipd	delayed-release dimethyl fumarate	delayed-release dimethyl fumarate	NA	FALSE	L04AX07	ATC 5th	dimethyl fumarate; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.2217/cer-2016-0085	methodology	2	NA	treatment_name_nonipd	glatiramer acetate	glatiramer acetate	NA	FALSE	L03AX13	ATC 5th	glatiramer acetate; parenteral	L	L03	L03A	L03AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSTIMULANTS	IMMUNOSTIMULANTS	Other immunostimulants
10.2217/cer-2016-0085	methodology	3	NA	treatment_name_ipd	delayed-release dimethyl fumarate	delayed-release dimethyl fumarate	NA	FALSE	L04AX07	ATC 5th	dimethyl fumarate; oral	L	L04	L04A	L04AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
10.2217/cer-2016-0085	methodology	3	NA	treatment_name_nonipd	glatiramer acetate	glatiramer acetate	NA	FALSE	L03AX13	ATC 5th	glatiramer acetate; parenteral	L	L03	L03A	L03AX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSTIMULANTS	IMMUNOSTIMULANTS	Other immunostimulants
10.2217/cer-2018-0020	methodology	1	NA	treatment_name_ipd	sunitinib	sunitinib	NA	FALSE	L01EX01	ATC 5th	L01EX01	L	L01	L01E	L01EX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Other protein kinase inhibitors
10.2217/cer-2018-0020	methodology	1	NA	treatment_name_nonipd	everolimus	everolimus	NA	FALSE	L01EG02	ATC 5th	everolimus; oral (mammalian target of rapamycin kinase inhibitors (mtor))	L	L01	L01E	L01EG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Mammalian target of rapamycin (mTOR) kinase inhibitors
10.2217/cer-2018-0020	methodology	2	NA	treatment_name_ipd	sunitinib	sunitinib	NA	FALSE	L01EX01	ATC 5th	L01EX01	L	L01	L01E	L01EX	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Other protein kinase inhibitors
10.2217/cer-2018-0020	methodology	2	NA	treatment_name_nonipd	everolimus	everolimus	NA	FALSE	L01EG02	ATC 5th	everolimus; oral (mammalian target of rapamycin kinase inhibitors (mtor))	L	L01	L01E	L01EG	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PROTEIN KINASE INHIBITORS	Mammalian target of rapamycin (mTOR) kinase inhibitors
10.2217/cer-2018-0141	methodology	1	NA	treatment_name_ipd	secukinumab 150mg	secukinumab 150mg	NA	FALSE	L04AC10	ATC 5th	secukinumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.2217/cer-2018-0141	methodology	1	NA	treatment_name_nonipd	infliximab	infliximab	NA	FALSE	L04AB02	ATC 5th	infliximab; parenteral	L	L04	L04A	L04AB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Tumor necrosis factor alpha (TNF-a) inhibitors
10.2217/cer-2018-0141	methodology	2	NA	treatment_name_ipd	secukinumab 300mg	secukinumab 300mg	NA	FALSE	L04AC10	ATC 5th	secukinumab; parenteral	L	L04	L04A	L04AC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Interleukin inhibitors
10.2217/cer-2018-0141	methodology	2	NA	treatment_name_nonipd	infliximab	infliximab	NA	FALSE	L04AB02	ATC 5th	infliximab; parenteral	L	L04	L04A	L04AB	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Tumor necrosis factor alpha (TNF-a) inhibitors
10.2217/cer-2019-0145	methodology	1	NA	treatment_name_ipd	nivolumab	nivolumab	NA	FALSE	L01XC17	ATC 5th	nivolumab; parenteral	L	L01	L01X	L01XC	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Monoclonal antibodies
10.2217/cer-2019-0145	methodology	1	NA	treatment_name_nonipd	routine clinical practice	routine clinical practice	supportive or standard of care	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.2217/cer-2019-0169	methodology	1	NA	treatment_name_ipd	ozanimod	ozanimod	NA	FALSE	L04AA38	ATC 5th	ozanimod; oral	L	L04	L04A	L04AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Selective immunosuppressants
10.2217/cer-2019-0169	methodology	1	NA	treatment_name_nonipd	fingolimod	fingolimod	NA	FALSE	L04AA27	ATC 5th	fingolimod; oral	L	L04	L04A	L04AA	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Selective immunosuppressants
