doi,PMID,section,ITC num,Ind studies num,questions,reviewer 1,reviewer 2,decision,identical,Notes reviewer 1,Notes reviewer 2,reviewer
10.2217/fon-2020-0823,33052055,results,8,NA,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",NA,NA,[0.14;0.44],TRUE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,Sample size of the population of interest in the non IPD treatment arm,NA,NA,40,TRUE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,Reporting of a weights' distribution evaluation (MAIC),Not mentioned,"Yes, mentions that the weights distribution has been studied, but weights distribution not reported","Yes, mentions that the weights distribution has been studied, but weights distribution not reported",FALSE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,Reporting of the list of the covariates adjusted for/matched on,NA,NA,Yes,TRUE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,Number of covariates adjusted for/matched on,8,4,8,FALSE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,Covariates adjusted for/matched on in the indirect comparison,"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest","Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease)","Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest",FALSE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,Primary outcome: treatment effect contrast,NA,NA,HR,TRUE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,Direction of the treatment effect contrast: IPD treatment is:,NA,NA,"Numerator if ratio, or left side if difference",TRUE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,Primary outcome: unadjusted treatment effect,NA,NA,0.27,TRUE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,"p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY])",NA,NA,[0.16;0.44],TRUE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,Primary outcome: adjusted treatment effect,NA,NA,0.47,TRUE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])",NA,NA,[0.29;0.75],TRUE,NA,NA,NA
10.2217/fon-2020-0823,33052055,results,9,NA,Initial sample size of the population of interest in the IPD treatment arm,193,NA,193,FALSE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,general_information,NA,NA,Medical Condition of Interest Name,NA,NA,moderate-to-severe rheumatoid arthritis,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,general_information,NA,NA,Countries of first author affiliations,NA,NA,uk,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,general_information,NA,NA,Countries of last author affiliations,NA,NA,usa,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,general_information,NA,NA,"Positions of study investigators (for any authors of the article, any that applies)",NA,NA,"Academic, Pharmaceutical Industry, Private Data Analysis Company",TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,general_information,NA,NA,"At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company",NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,general_information,NA,NA,Mentioned sources of funding,NA,NA,Pharmaceutical Industry,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,general_information,NA,NA,"Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article",NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,general_information,NA,NA,Mention of a systematic review to find the studies to compare treatments of interest,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,1,Patient-level data used,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,1,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,1,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02706951,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,1,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,1,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,1,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,2,Patient-level data used,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,2,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,2,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02629159,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,2,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,2,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,2,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,3,Patient-level data used,NA,NA,No,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,3,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,3,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT00853385,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,3,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,3,Phase of the clinical trial (clinical trial only),NA,NA,3,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,3,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,4,Patient-level data used,NA,NA,No,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,4,Clinical Trial,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,4,NCT (only for clinical trial registered on clinicaltrials.gov),NA,NA,NCT02187055,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,4,Country where the clinical trial/observational study was conducted (international if more than one),NA,NA,international,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,4,Phase of the clinical trial (clinical trial only),"3, 4",4,XXXX,FALSE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,study_information,NA,4,Number of treatment arms (clinical trial only),NA,NA,2 or more,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Treatment name 1,upadacitinib,upadacitinib monotherapy,upadacitinib monotherapy,FALSE,Apply a Bonferroni correction for multiple testing,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Study 'number(s)' for treatment 1,NA,NA,1,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Treatment name 2,NA,NA,tofacitinib + methotrexate,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Study 'number(s)' for treatment 2,NA,NA,3,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Anchored comparison?,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Form of the indirect comparison,NA,NA,Simple (ie treatments effects extracted from two studies),TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),american college of rheumatology 70% criteria,proportions of patients achieving 70% improvement in the acr criteria (acr70) at month 3,proportions of patients achieving 70% improvement in the acr criteria (acr70) at month 3,FALSE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Primary outcome: variable type,"Continuous (count, mean, ...)",Binary (eg rates),Binary (eg rates),FALSE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Justification for selecting variables to be included in the adjustment model (in the main text),"Nothing mentioned, not reported",A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion),A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion),FALSE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of prognostic factors of the variables,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,1,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Treatment name 1,NA,NA,upadacitinib + methotrexate,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Study 'number(s)' for treatment 1,NA,NA,2,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Treatment name 2,NA,NA,tofacitinib + methotrexate,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Study 'number(s)' for treatment 2,NA,NA,4,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Type of population-adjusted indirect comparisons performed,NA,NA,MAIC,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Anchored comparison?,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Form of the indirect comparison,NA,NA,Simple (ie treatments effects extracted from two studies),TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Definition of a single primary outcome for the indirect comparison,NA,NA,"No primary outcome defined, or multiple primary outcomes without any clear distinction between them",TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined),american college of rheumatology 50% criteria,"proportions of patients achieving 50% improvement in the acr criteria (acr50)at month 3,","proportions of patients achieving 50% improvement in the acr criteria (acr50)at month 3,",FALSE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Primary outcome: variable type,"Continuous (count, mean, ...)",Binary (eg rates),Binary (eg rates),FALSE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Justification for selecting variables to be included in the adjustment model (in the main text),"Nothing mentioned, not reported",A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion),A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion),FALSE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Inclusion of prognostic factors in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of prognostic factors of the variables,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Inclusion of treatment-effect modifiers in the adjustment/matching model,NA,NA,No discussion (in the main text) of the status of treatment-effect modifiers of the variables,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,"Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc)",NA,NA,No,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,methodology,2,NA,Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale),NA,NA,No,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,results,1,NA,Sample size of the population of interest in the non IPD treatment arm,NA,NA,204,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,results,1,NA,"If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm",NA,NA,108,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,results,1,NA,Initial sample size of the population of interest in the IPD treatment arm,217,216,217,FALSE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,results,1,NA,"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC",NA,NA,173,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,results,1,NA,"If anchored comparison, initial sample size of the population of interest in the IPD anchor arm",NA,NA,216,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,results,1,NA,"If anchored comparison, effective sample size after reweighting for MAIC; or sample size used in the regression model for STC in the IPD anchor arm",NA,NA,158,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,results,1,NA,Reporting of a weights' distribution evaluation (MAIC),NA,NA,Not mentioned,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,results,1,NA,Reporting of the list of the covariates adjusted for/matched on,NA,NA,Yes,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,results,1,NA,Number of covariates adjusted for/matched on,NA,NA,7,TRUE,NA,NA,NA
10.1007/s40744-020-00257-w,33244703,results,1,NA,Covariates adjusted for/matched on in the indirect comparison,NA,NA,"Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity",TRUE,NA,NA,NA
